k,"Probability Content, p, between ?2 and +?",,,,,,,,,,,,,,
224,173.238,177.719,184.441,190.359,197.339,209.384,223.334,237.89,251.517,259.914,267.345,276.159,282.268,289.789,295.142
225,174.116,178.609,185.348,191.281,198.278,210.352,224.334,238.922,252.578,260.992,268.438,277.269,283.39,290.925,296.288
226,174.995,179.499,186.256,192.203,199.218,211.32,225.334,239.954,253.638,262.07,269.53,278.379,284.511,292.061,297.433
227,175.874,180.39,187.164,193.126,200.158,212.288,226.334,240.985,254.699,263.147,270.622,279.488,285.632,293.196,298.579
228,176.753,181.281,188.072,194.049,201.097,213.257,227.334,242.017,255.759,264.224,271.714,280.597,286.753,294.331,299.723
229,177.633,182.172,188.98,194.972,202.037,214.225,228.334,243.049,256.819,265.301,272.806,281.706,287.874,295.465,300.868
230,178.512,183.063,189.889,195.895,202.978,215.194,229.334,244.08,257.879,266.378,273.898,282.814,288.994,296.6,302.012
231,179.392,183.955,190.797,196.818,203.918,216.162,230.334,245.112,258.939,267.455,274.989,283.923,290.114,297.734,303.156
232,180.273,184.847,191.706,197.742,204.858,217.131,231.334,246.143,259.998,268.531,276.08,285.031,291.234,298.867,304.299
233,181.153,185.739,192.615,198.665,205.799,218.099,232.334,247.174,261.058,269.608,277.171,286.139,292.353,300.001,305.443
234,182.034,186.631,193.524,199.589,206.739,219.068,233.334,248.206,262.117,270.684,278.262,287.247,293.472,301.134,306.586
235,182.915,187.524,194.434,200.513,207.68,220.037,234.334,249.237,263.176,271.76,279.352,288.354,294.591,302.267,307.728
236,183.796,188.417,195.343,201.437,208.621,221.006,235.334,250.268,264.235,272.836,280.443,289.461,295.71,303.4,308.871
237,184.678,189.31,196.253,202.362,209.562,221.975,236.334,251.299,265.294,273.911,281.533,290.568,296.828,304.532,310.013
238,185.56,190.203,197.163,203.286,210.503,222.944,237.334,252.33,266.353,274.987,282.623,291.675,297.947,305.664,311.154
239,186.442,191.096,198.073,204.211,211.444,223.913,238.334,253.361,267.412,276.062,283.713,292.782,299.065,306.796,312.296
240,187.324,191.99,198.984,205.135,212.386,224.882,239.334,254.392,268.471,277.138,284.802,293.888,300.182,307.927,313.437
241,188.207,192.884,199.894,206.06,213.327,225.851,240.334,255.423,269.529,278.213,285.892,294.994,301.3,309.058,314.578
242,189.09,193.778,200.805,206.985,214.269,226.82,241.334,256.453,270.588,279.288,286.981,296.1,302.417,310.189,315.718
243,189.973,194.672,201.716,207.911,215.21,227.79,242.334,257.484,271.646,280.362,288.07,297.206,303.534,311.32,316.859
244,190.856,195.567,202.627,208.836,216.152,228.759,243.334,258.515,272.704,281.437,289.159,298.311,304.651,312.45,317.999
245,191.739,196.462,203.539,209.762,217.094,229.729,244.334,259.545,273.762,282.511,290.248,299.417,305.767,313.58,319.138
246,192.623,197.357,204.45,210.687,218.036,230.698,245.334,260.576,274.82,283.586,291.336,300.522,306.883,314.71,320.278
247,193.507,198.252,205.362,211.613,218.979,231.668,246.334,261.606,275.878,284.66,292.425,301.626,307.999,315.84,321.417
248,194.391,199.147,206.274,212.539,219.921,232.637,247.334,262.636,276.935,285.734,293.513,302.731,309.115,316.969,322.556
249,195.276,200.043,207.186,213.465,220.863,233.607,248.334,263.667,277.993,286.808,294.601,303.835,310.231,318.098,323.694
250,196.161,200.939,208.098,214.392,221.806,234.577,249.334,264.697,279.05,287.882,295.689,304.94,311.346,319.227,324.832
300,240.663,245.972,253.912,260.878,269.068,283.135,299.334,316.138,331.789,341.395,349.874,359.906,366.844,375.369,381.425
350,285.608,291.406,300.064,307.648,316.55,331.81,349.334,367.464,384.306,394.626,403.723,414.474,421.9,431.017,437.488
400,330.903,337.155,346.482,354.641,364.207,380.577,399.334,418.697,436.649,447.632,457.305,468.724,476.606,486.274,493.132
450,376.483,383.163,393.118,401.817,412.007,429.418,449.334,469.855,488.849,500.456,510.67,522.717,531.026,541.212,548.432
500,422.303,429.388,439.936,449.147,459.926,478.323,499.333,520.95,540.93,553.127,563.852,576.493,585.207,595.882,603.446
550,468.328,475.796,486.91,496.607,507.947,527.281,549.333,571.992,592.909,605.667,616.878,630.084,639.183,650.324,658.215
600,514.529,522.365,534.019,544.18,556.056,576.286,599.333,622.988,644.8,658.094,669.769,683.516,692.982,704.568,712.771
650,560.885,569.074,581.245,591.853,604.242,625.331,649.333,673.942,696.614,710.421,722.542,736.807,746.625,758.639,767.141
700,607.38,615.907,628.577,639.613,652.497,674.413,699.333,724.861,748.359,762.661,775.211,789.974,800.131,812.556,821.347
750,653.997,662.852,676.003,687.452,700.814,723.526,749.333,775.747,800.043,814.822,827.785,843.029,853.514,866.336,875.404
800,700.725,709.897,723.513,735.362,749.185,772.669,799.333,826.604,851.671,866.911,880.275,895.984,906.786,919.991,929.329
850,747.554,757.033,771.099,783.337,797.607,821.839,849.333,877.435,903.249,918.937,932.689,948.848,959.957,973.534,983.133
900,794.475,804.252,818.756,831.37,846.075,871.032,899.333,928.241,954.782,970.904,985.032,1001.63,1013.036,1026.974,1036.826
950,841.48,851.547,866.477,879.457,894.584,920.248,949.333,979.026,1006.272,1022.816,1037.311,1054.334,1066.031,1080.32,1090.418
1000,888.564,898.912,914.257,927.594,943.133,969.484,999.333,1029.79,1057.724,1074.679,1089.531,1106.969,1118.948,1133.579,1143.917
